Date,FNCL 7 ALL Mtge,FNCL 6 ALL Mtge,FNCL 5.5 ALL Mtge,FNCL 5 ALL Mtge,FNCL 4.5 ALL Mtge,FNCL 4 ALL Mtge,FNCL 3.5 ALL Mtge,FNCL 3 ALL Mtge,FNCL 2.5 ALL Mtge,FNCL 2.5 ALL Mtge
3/21/2016,114.859375,113.828125,112.015625,110.484375,108.609375,106.578125,104.328125,101.765625,98.734375,98.734375
3/22/2016,114.859375,113.765625,111.953125,110.421875,108.546875,106.453125,104.203125,101.640625,98.609375,98.609375
3/23/2016,114.859375,113.796875,111.984375,110.453125,108.578125,106.578125,104.421875,101.953125,98.828125,98.828125
3/24/2016,114.859375,113.734375,111.921875,110.390625,108.484375,106.421875,104.140625,101.546875,98.703125,98.703125
3/25/2016,114.859375,113.734375,111.921875,110.390625,108.484375,106.421875,104.140625,101.546875,98.703125,98.703125
3/28/2016,114.859375,113.796875,111.984375,110.453125,108.515625,106.484375,104.296875,101.828125,99.046875,99.046875
3/29/2016,114.859375,113.890625,112.078125,110.578125,108.671875,106.765625,104.734375,102.390625,99.296875,99.296875
3/30/2016,114.859375,113.890625,112.109375,110.578125,108.734375,106.796875,104.734375,102.390625,99.453125,99.453125
3/31/2016,114.859375,114.046875,112.140625,110.640625,108.859375,106.921875,104.921875,102.671875,99.640625,99.640625
4/1/2016,115.171875,114.078125,112.171875,110.671875,108.859375,106.953125,104.984375,102.703125,99.703125,99.703125
4/4/2016,115.171875,114.109375,112.171875,110.671875,108.890625,106.890625,104.921875,102.703125,99.796875,99.796875
4/5/2016,115.171875,114.140625,112.140625,110.765625,108.796875,106.859375,104.953125,102.828125,100.109375,100.109375
4/6/2016,115.171875,114.078125,112.109375,110.671875,108.796875,106.859375,104.859375,102.671875,99.828125,99.828125
4/7/2016,115.171875,114.140625,112.203125,110.703125,108.828125,106.953125,105.015625,102.953125,100.203125,100.203125
4/8/2016,115.171875,114.078125,112.203125,110.671875,108.859375,107.015625,105.078125,102.921875,100.015625,100.015625
4/11/2016,115.171875,114.109375,112.140625,110.640625,108.859375,106.953125,105.109375,102.953125,100.078125,100.078125
4/12/2016,114.859375,113.984375,112.078125,110.609375,108.796875,106.765625,104.796875,102.546875,99.890625,99.890625
4/13/2016,114.859375,113.984375,112.109375,110.671875,108.796875,106.796875,104.828125,102.609375,99.828125,99.828125
4/14/2016,114.859375,113.921875,111.984375,110.609375,108.828125,106.765625,104.796875,102.515625,99.828125,99.828125
4/15/2016,114.859375,113.984375,111.984375,110.640625,108.828125,106.796875,104.859375,102.640625,99.734375,99.734375
4/18/2016,114.859375,113.953125,111.984375,110.640625,108.828125,106.828125,104.859375,102.640625,99.796875,99.796875
4/19/2016,114.859375,113.921875,111.953125,110.609375,108.859375,106.796875,104.796875,102.546875,99.671875,99.671875
4/20/2016,114.859375,113.890625,111.953125,110.578125,108.828125,106.734375,104.671875,102.296875,99.390625,99.390625
4/21/2016,114.859375,113.890625,111.921875,110.578125,108.796875,106.640625,104.515625,102.171875,99.234375,99.234375
4/22/2016,114.859375,113.890625,111.921875,110.578125,108.796875,106.640625,104.484375,102.078125,99.171875,99.171875
4/25/2016,114.859375,113.859375,111.890625,110.546875,108.765625,106.609375,104.453125,102.015625,98.984375,98.984375
4/26/2016,114.859375,113.859375,111.890625,110.546875,108.734375,106.546875,104.390625,101.953125,99.078125,99.078125
4/27/2016,114.859375,113.890625,111.921875,110.609375,108.796875,106.734375,104.640625,102.265625,99.140625,99.140625
4/28/2016,114.859375,113.921875,111.953125,110.671875,108.890625,106.828125,104.765625,102.453125,99.265625,99.265625
4/29/2016,114.859375,113.953125,111.984375,110.703125,108.890625,106.828125,104.765625,102.484375,99.421875,99.421875
5/2/2016,115.171875,113.921875,111.921875,110.671875,108.921875,106.765625,104.671875,102.296875,99.546875,99.546875
5/3/2016,115.171875,113.953125,111.984375,110.765625,108.984375,106.859375,104.828125,102.609375,99.765625,99.765625
5/4/2016,115.171875,113.984375,111.984375,110.703125,108.953125,106.859375,104.890625,102.640625,99.734375,99.734375
5/5/2016,115.171875,113.984375,112.015625,110.765625,109.046875,106.921875,104.984375,102.828125,100.140625,100.140625
5/6/2016,115.171875,113.984375,111.984375,110.765625,109.046875,106.953125,104.984375,102.796875,99.890625,99.890625
5/9/2016,115.171875,114.359375,112.140625,111.046875,109.109375,106.984375,105.015625,102.859375,99.890625,99.890625
5/10/2016,115.171875,114.046875,112.328125,111.046875,109.109375,107.015625,104.984375,102.859375,99.890625,99.890625
5/11/2016,114.859375,114.171875,112.359375,111.171875,109.078125,106.890625,104.890625,102.703125,99.734375,99.734375
5/12/2016,114.859375,114.140625,112.234375,111.234375,109.046875,106.859375,104.828125,102.640625,99.703125,99.703125
5/13/2016,114.859375,114.140625,112.234375,111.203125,109.046875,106.890625,104.921875,102.796875,99.890625,99.890625
5/16/2016,114.859375,114.078125,112.203125,111.140625,108.984375,106.796875,104.765625,102.578125,99.828125,99.828125
5/17/2016,114.859375,114.171875,112.265625,111.109375,108.984375,106.703125,104.640625,102.421875,99.609375,99.609375
5/18/2016,114.859375,114.109375,112.203125,110.984375,108.859375,106.578125,104.453125,102.109375,98.921875,98.921875
5/19/2016,114.859375,114.078125,112.171875,110.953125,108.890625,106.640625,104.546875,102.203125,99.234375,99.234375
5/20/2016,114.859375,114.078125,112.140625,110.953125,108.890625,106.703125,104.609375,102.265625,99.296875,99.296875
5/23/2016,114.859375,114.109375,112.171875,110.953125,108.859375,106.734375,104.609375,102.328125,99.359375,99.359375
5/24/2016,114.859375,114.078125,112.171875,110.953125,108.828125,106.640625,104.484375,102.171875,99.140625,99.140625
5/25/2016,114.859375,114.078125,112.171875,110.953125,108.796875,106.640625,104.453125,102.140625,99.171875,99.171875
5/26/2016,114.859375,114.109375,112.203125,110.984375,108.921875,106.734375,104.609375,102.328125,99.421875,99.421875
5/27/2016,114.859375,114.046875,112.140625,110.921875,108.828125,106.609375,104.421875,102.078125,99.296875,99.296875
5/30/2016,114.859375,114.046875,112.140625,110.921875,108.828125,106.609375,104.421875,102.078125,99.296875,99.296875
5/31/2016,114.859375,114.109375,112.171875,110.921875,108.890625,106.765625,104.640625,102.359375,99.421875,99.421875
6/1/2016,115.171875,114.078125,112.109375,110.953125,108.953125,106.765625,104.640625,102.390625,99.578125,99.578125
6/2/2016,115.171875,114.078125,112.203125,110.921875,108.984375,106.796875,104.734375,102.484375,99.453125,99.453125
6/3/2016,115.171875,114.203125,112.203125,111.015625,109.171875,107.015625,105.015625,102.921875,100.078125,100.078125
6/6/2016,115.171875,114.140625,112.171875,110.984375,109.171875,106.984375,104.921875,102.796875,99.953125,99.953125
6/7/2016,115.171875,114.265625,112.171875,111.015625,109.171875,107.046875,104.984375,102.859375,100.015625,100.015625
6/8/2016,115.171875,114.265625,112.140625,110.859375,109.203125,107.078125,105.046875,102.984375,100.140625,100.140625
6/9/2016,115.171875,114.203125,112.171875,110.984375,109.140625,107.078125,105.015625,102.984375,100.234375,100.234375
6/10/2016,114.859375,114.171875,112.140625,110.921875,109.078125,107.015625,104.953125,102.890625,100.046875,100.046875
6/13/2016,114.859375,114.203125,112.140625,110.953125,109.140625,107.109375,105.046875,102.984375,100.265625,100.265625
6/14/2016,114.859375,114.203125,112.140625,110.953125,109.109375,107.109375,105.046875,102.984375,100.203125,100.203125
6/15/2016,114.859375,114.234375,112.171875,110.984375,109.140625,107.171875,105.171875,103.140625,100.390625,100.390625
6/16/2016,114.859375,114.234375,112.171875,110.984375,109.109375,107.109375,105.140625,103.109375,100.421875,100.421875
6/17/2016,114.859375,114.203125,112.140625,110.953125,109.046875,107.046875,105.046875,102.984375,100.171875,100.171875
6/20/2016,114.859375,114.203125,112.140625,110.921875,109.046875,106.984375,104.921875,102.765625,99.921875,99.921875
6/21/2016,114.859375,114.203125,112.140625,110.921875,108.984375,106.890625,104.828125,102.671875,99.765625,99.765625
6/22/2016,114.859375,114.234375,112.234375,110.953125,109.015625,106.953125,104.921875,102.796875,99.984375,99.984375
6/23/2016,114.859375,114.234375,112.234375,110.953125,109.015625,106.890625,104.859375,102.671875,99.828125,99.828125
6/24/2016,114.859375,114.328125,112.328125,111.078125,109.171875,107.140625,105.234375,103.328125,100.734375,100.734375
6/27/2016,114.859375,114.359375,112.390625,111.140625,109.265625,107.265625,105.515625,103.703125,101.234375,101.234375
6/28/2016,114.859375,114.359375,112.359375,111.109375,109.234375,107.234375,105.421875,103.609375,101.140625,101.140625
6/29/2016,114.859375,114.328125,112.359375,111.078125,109.140625,107.140625,105.328125,103.484375,100.953125,100.953125
6/30/2016,114.859375,114.390625,112.421875,111.109375,109.171875,107.234375,105.546875,103.828125,101.359375,101.359375
7/1/2016,115.171875,114.421875,112.484375,111.046875,109.171875,107.234375,105.484375,103.765625,101.421875,101.421875
7/4/2016,115.171875,114.421875,112.484375,111.046875,109.171875,107.234375,105.484375,103.765625,101.421875,101.421875
7/5/2016,115.171875,114.421875,112.453125,111.171875,109.234375,107.390625,105.796875,104.234375,101.953125,101.953125
7/6/2016,115.171875,114.359375,112.515625,111.015625,109.171875,107.328125,105.734375,104.171875,101.859375,101.859375
7/7/2016,115.171875,114.390625,112.296875,111.015625,109.140625,107.296875,105.703125,104.109375,101.703125,101.703125
7/8/2016,115.171875,114.390625,112.390625,111.015625,109.171875,107.328125,105.765625,104.203125,101.828125,101.828125
7/11/2016,115.171875,114.328125,112.390625,110.953125,109.109375,107.296875,105.640625,104.109375,101.609375,101.609375
7/12/2016,115.171875,114.359375,112.359375,110.953125,109.046875,107.234375,105.546875,103.859375,101.265625,101.265625
7/13/2016,114.859375,114.296875,112.359375,110.953125,109.046875,107.171875,105.484375,103.796875,101.265625,101.265625
7/14/2016,114.859375,114.296875,112.328125,110.921875,108.953125,107.046875,105.359375,103.640625,101.046875,101.046875
7/15/2016,114.859375,114.296875,112.328125,110.921875,108.953125,107.078125,105.359375,103.609375,101.015625,101.015625
7/18/2016,114.859375,114.265625,112.296875,110.890625,108.890625,107.015625,105.296875,103.546875,101.078125,101.078125
7/19/2016,114.859375,114.296875,112.328125,110.890625,108.953125,107.109375,105.390625,103.671875,101.109375,101.109375
7/20/2016,114.859375,114.296875,112.328125,110.859375,108.953125,107.078125,105.328125,103.578125,100.953125,100.953125
7/21/2016,114.859375,114.296875,112.328125,110.890625,108.953125,107.109375,105.359375,103.609375,100.953125,100.953125
7/22/2016,114.859375,114.265625,112.296875,110.890625,108.953125,107.078125,105.296875,103.515625,100.890625,100.890625
7/25/2016,114.859375,114.234375,112.265625,110.828125,108.921875,107.015625,105.234375,103.453125,100.703125,100.703125
7/26/2016,114.859375,114.265625,112.296875,110.828125,108.921875,106.984375,105.203125,103.421875,100.671875,100.671875
7/27/2016,114.859375,114.265625,112.296875,110.828125,108.984375,107.109375,105.421875,103.796875,101.140625,101.140625
7/28/2016,114.859375,114.234375,112.265625,110.796875,109.015625,107.109375,105.484375,103.859375,101.265625,101.265625
7/29/2016,114.859375,114.265625,112.296875,110.734375,109.078125,107.234375,105.640625,104.109375,101.515625,101.515625
8/1/2016,115.171875,114.203125,112.203125,110.640625,109.046875,107.109375,105.453125,103.828125,101.234375,101.234375
8/2/2016,115.171875,114.203125,112.328125,110.703125,109.015625,107.046875,105.359375,103.703125,101.078125,101.078125
8/3/2016,115.171875,114.203125,112.140625,110.578125,109.046875,107.140625,105.453125,103.796875,101.140625,101.140625
8/4/2016,115.171875,114.234375,112.015625,110.578125,109.140625,107.265625,105.578125,104.015625,101.390625,101.390625
8/5/2016,115.171875,114.296875,112.109375,110.546875,109.078125,107.140625,105.359375,103.671875,100.953125,100.953125
8/8/2016,115.171875,114.296875,112.140625,110.703125,109.171875,107.046875,105.328125,103.640625,100.890625,100.890625
8/9/2016,115.171875,114.359375,112.359375,110.890625,109.265625,107.234375,105.515625,103.890625,101.171875,101.171875
8/10/2016,114.859375,114.265625,112.140625,110.640625,109.171875,107.140625,105.484375,103.890625,101.234375,101.234375
8/11/2016,114.859375,114.234375,112.109375,110.546875,109.140625,107.046875,105.296875,103.640625,100.921875,100.921875
8/12/2016,114.859375,114.265625,112.140625,110.640625,109.171875,107.109375,105.359375,103.765625,101.140625,101.140625
8/15/2016,114.859375,114.234375,112.140625,110.703125,109.171875,107.046875,105.265625,103.609375,100.890625,100.890625
8/16/2016,114.859375,114.234375,112.109375,110.609375,109.140625,107.046875,105.234375,103.515625,100.796875,100.796875
8/17/2016,114.859375,114.265625,112.171875,110.671875,109.203125,107.140625,105.390625,103.671875,100.859375,100.859375
8/18/2016,114.859375,114.296875,112.234375,110.734375,109.203125,107.171875,105.453125,103.765625,101.046875,101.046875
8/19/2016,114.859375,114.265625,112.203125,110.671875,109.171875,107.109375,105.265625,103.546875,100.703125,100.703125
8/22/2016,114.859375,114.296875,112.265625,110.734375,109.171875,107.140625,105.359375,103.671875,100.890625,100.890625
8/23/2016,114.859375,114.453125,112.421875,110.796875,109.171875,107.171875,105.390625,103.765625,100.953125,100.953125
8/24/2016,114.859375,114.484375,112.546875,110.796875,109.171875,107.171875,105.390625,103.734375,100.890625,100.890625
8/25/2016,114.859375,114.390625,112.484375,110.734375,109.140625,107.140625,105.359375,103.703125,100.828125,100.828125
8/26/2016,114.859375,114.390625,112.453125,110.734375,109.078125,107.046875,105.203125,103.453125,100.546875,100.546875
8/29/2016,114.859375,114.390625,112.484375,110.734375,109.171875,107.171875,105.421875,103.828125,100.984375,100.984375
8/30/2016,114.859375,114.390625,112.515625,110.828125,109.234375,107.109375,105.390625,103.734375,100.921875,100.921875
8/31/2016,114.859375,114.484375,112.578125,110.828125,109.234375,107.109375,105.359375,103.703125,100.859375,100.859375
9/1/2016,115.171875,114.578125,112.609375,110.859375,109.203125,107.109375,105.359375,103.734375,100.890625,100.890625
9/2/2016,115.171875,114.578125,112.640625,110.921875,109.234375,107.140625,105.328125,103.671875,100.828125,100.828125
9/5/2016,115.171875,114.578125,112.640625,110.921875,109.234375,107.140625,105.328125,103.671875,100.828125,100.828125
9/6/2016,115.171875,114.640625,112.703125,110.953125,109.328125,107.296875,105.546875,104.015625,101.171875,101.171875
9/7/2016,115.171875,114.609375,112.671875,110.921875,109.390625,107.359375,105.578125,104.046875,101.171875,101.171875
9/8/2016,115.171875,114.671875,112.671875,111.046875,109.421875,107.296875,105.453125,103.859375,100.890625,100.890625
9/9/2016,115.171875,114.640625,112.796875,111.171875,109.453125,107.234375,105.234375,103.515625,100.484375,100.484375
9/12/2016,115.171875,114.609375,112.734375,111.046875,109.671875,107.421875,105.328125,103.609375,100.546875,100.546875
9/13/2016,114.859375,114.578125,112.703125,111.015625,109.421875,107.171875,105.140625,103.234375,100.140625,100.140625
9/14/2016,114.859375,114.609375,112.734375,111.046875,109.453125,107.265625,105.265625,103.421875,100.359375,100.359375
9/15/2016,114.859375,114.609375,112.734375,111.078125,109.453125,107.265625,105.296875,103.484375,100.359375,100.359375
9/16/2016,114.859375,114.640625,112.734375,111.078125,109.578125,107.265625,105.265625,103.484375,100.296875,100.296875
9/19/2016,114.859375,114.703125,112.703125,111.078125,109.515625,107.203125,105.171875,103.328125,100.203125,100.203125
9/20/2016,114.859375,114.671875,112.765625,111.109375,109.515625,107.171875,105.203125,103.421875,100.265625,100.265625
9/21/2016,114.859375,114.671875,112.765625,111.109375,109.484375,107.265625,105.359375,103.640625,100.484375,100.484375
9/22/2016,114.859375,114.671875,112.765625,111.109375,109.484375,107.328125,105.484375,103.859375,100.796875,100.796875
9/23/2016,114.859375,114.671875,112.765625,111.109375,109.484375,107.359375,105.515625,103.890625,100.796875,100.796875
9/26/2016,114.859375,114.703125,112.796875,111.140625,109.578125,107.484375,105.640625,104.078125,101.078125,101.078125
9/27/2016,114.859375,114.703125,112.734375,111.140625,109.578125,107.484375,105.671875,104.140625,101.171875,101.171875
9/28/2016,114.859375,114.671875,112.734375,111.140625,109.546875,107.453125,105.578125,103.984375,100.984375,100.984375
9/29/2016,114.859375,114.671875,112.734375,111.140625,109.546875,107.453125,105.578125,104.046875,101.046875,101.046875
9/30/2016,114.859375,114.546875,112.734375,111.078125,109.546875,107.421875,105.546875,103.984375,100.984375,100.984375
10/3/2016,115.171875,114.703125,112.703125,111.140625,109.546875,107.390625,105.515625,103.890625,100.890625,100.890625
10/4/2016,115.171875,114.671875,112.703125,111.046875,109.546875,107.265625,105.359375,103.609375,100.546875,100.546875
10/5/2016,115.171875,114.671875,112.703125,111.015625,109.671875,107.265625,105.359375,103.640625,100.515625,100.515625
10/6/2016,115.171875,114.703125,112.828125,111.015625,109.421875,107.171875,105.265625,103.484375,100.328125,100.328125
10/7/2016,115.171875,114.703125,112.671875,111.015625,109.359375,107.203125,105.296875,103.578125,100.515625,100.515625
10/10/2016,115.171875,114.703125,112.671875,111.015625,109.359375,107.203125,105.296875,103.578125,100.515625,100.515625
10/11/2016,115.171875,114.671875,112.609375,110.953125,109.265625,107.015625,105.109375,103.359375,100.296875,100.296875
10/12/2016,114.859375,114.671875,112.546875,110.890625,109.296875,107.046875,105.078125,103.109375,99.984375,99.984375
10/13/2016,114.859375,114.703125,112.640625,110.921875,109.390625,107.140625,105.171875,103.296875,100.234375,100.234375
10/14/2016,114.859375,114.703125,112.609375,110.921875,109.390625,107.046875,105.015625,103.015625,99.828125,99.828125
10/17/2016,114.859375,114.703125,112.640625,110.953125,109.421875,107.109375,105.109375,103.140625,100.015625,100.015625
10/18/2016,114.859375,114.734375,112.703125,110.953125,109.453125,107.171875,105.234375,103.328125,100.234375,100.234375
10/19/2016,114.859375,114.703125,112.671875,110.921875,109.390625,107.203125,105.234375,103.359375,100.265625,100.265625
10/20/2016,114.859375,114.703125,112.671875,110.890625,109.359375,107.140625,105.171875,103.296875,100.171875,100.171875
10/21/2016,114.859375,114.703125,112.671875,110.921875,109.359375,107.171875,105.234375,103.390625,100.328125,100.328125
10/24/2016,114.859375,114.671875,112.703125,110.890625,109.328125,107.140625,105.171875,103.296875,100.234375,100.234375
10/25/2016,114.859375,114.671875,112.703125,110.859375,109.296875,107.140625,105.171875,103.296875,100.234375,100.234375
10/26/2016,114.859375,114.671875,112.671875,110.828125,109.296875,107.078125,105.078125,103.140625,100.078125,100.078125
10/27/2016,114.859375,114.640625,112.671875,110.765625,109.203125,107.015625,104.921875,102.921875,99.734375,99.734375
10/28/2016,114.859375,114.671875,112.671875,110.796875,109.296875,107.046875,104.984375,102.953125,99.765625,99.765625
10/31/2016,114.859375,114.671875,112.796875,110.765625,109.328125,107.140625,105.015625,102.984375,99.890625,99.890625
11/1/2016,115.171875,114.734375,112.703125,110.796875,109.359375,107.140625,105.015625,102.984375,99.828125,99.828125
11/2/2016,115.171875,114.703125,112.703125,110.796875,109.390625,107.140625,105.046875,103.015625,99.890625,99.890625
11/3/2016,115.171875,114.703125,112.890625,110.640625,109.359375,107.140625,105.046875,102.984375,99.765625,99.765625
11/4/2016,115.171875,114.703125,112.703125,110.796875,109.359375,107.171875,105.140625,103.109375,99.984375,99.984375
11/7/2016,115.171875,114.703125,112.703125,110.671875,109.359375,107.140625,105.078125,102.984375,99.734375,99.734375
11/8/2016,115.171875,114.390625,112.671875,110.546875,109.328125,107.046875,104.921875,102.828125,99.578125,99.578125
11/9/2016,115.171875,114.546875,112.515625,110.453125,108.953125,106.578125,104.296875,101.859375,98.671875,98.671875
11/10/2016,114.859375,114.421875,112.359375,110.359375,108.890625,106.234375,103.796875,101.046875,97.421875,97.421875
11/11/2016,114.859375,114.421875,112.359375,110.359375,108.890625,106.234375,103.796875,101.046875,97.421875,97.421875
11/14/2016,114.859375,114.421875,112.109375,110.015625,108.515625,105.671875,103.109375,100.109375,96.296875,96.296875
11/15/2016,114.859375,114.234375,112.328125,110.171875,108.671875,105.984375,103.484375,100.609375,96.734375,96.734375
11/16/2016,114.859375,114.234375,112.203125,110.171875,108.671875,106.015625,103.515625,100.609375,96.734375,96.734375
11/17/2016,114.859375,114.140625,112.109375,110.046875,108.578125,105.796875,103.171875,100.109375,96.171875,96.171875
11/18/2016,114.859375,114.046875,111.984375,109.921875,108.296875,105.484375,102.703125,99.578125,95.578125,95.578125
11/21/2016,114.859375,114.015625,111.984375,109.890625,108.265625,105.578125,102.890625,99.859375,95.796875,95.796875
11/22/2016,114.859375,114.015625,111.984375,109.890625,108.234375,105.546875,102.921875,99.859375,95.828125,95.828125
11/23/2016,114.859375,113.859375,111.828125,109.703125,107.984375,105.296875,102.578125,99.421875,95.328125,95.328125
11/24/2016,114.859375,113.859375,111.828125,109.703125,107.984375,105.296875,102.578125,99.421875,95.328125,95.328125
11/25/2016,114.859375,113.765625,111.703125,109.546875,107.796875,105.046875,102.359375,99.203125,95.265625,95.265625
11/28/2016,114.859375,114.015625,111.796875,109.796875,108.078125,105.515625,102.921875,99.859375,95.796875,95.796875
11/29/2016,114.859375,113.921875,111.921875,109.796875,108.140625,105.609375,103.078125,100.078125,96.015625,96.015625
11/30/2016,114.859375,113.796875,111.796875,109.671875,107.859375,105.234375,102.640625,99.484375,95.359375,95.359375
12/1/2016,115.171875,113.921875,111.640625,109.484375,107.609375,105.015625,102.328125,99.078125,94.953125,94.953125
12/2/2016,115.171875,113.796875,111.703125,109.609375,107.703125,105.265625,102.671875,99.578125,95.359375,95.359375
12/5/2016,115.171875,113.796875,111.734375,109.578125,107.640625,105.234375,102.640625,99.515625,95.296875,95.296875
12/6/2016,115.171875,113.796875,111.703125,109.609375,107.640625,105.203125,102.609375,99.546875,95.390625,95.390625
12/7/2016,115.171875,113.859375,111.796875,109.671875,107.984375,105.421875,102.890625,99.921875,95.765625,95.765625
12/8/2016,115.171875,113.796875,111.734375,109.578125,107.796875,105.171875,102.640625,99.546875,95.359375,95.359375
12/9/2016,115.171875,113.765625,111.671875,109.515625,107.796875,105.046875,102.390625,99.234375,95.046875,95.046875
12/12/2016,114.859375,113.640625,111.609375,109.453125,107.640625,104.953125,102.203125,98.953125,94.609375,94.609375
12/13/2016,114.859375,113.515625,111.421875,109.265625,107.640625,104.953125,102.203125,98.859375,94.703125,94.703125
12/14/2016,114.859375,113.390625,111.046875,108.921875,107.203125,104.265625,101.421875,97.953125,93.546875,93.546875
12/15/2016,114.859375,113.046875,110.921875,108.734375,106.765625,103.921875,101.078125,97.609375,93.109375,93.109375
12/16/2016,114.859375,112.859375,110.765625,108.609375,106.640625,103.984375,101.140625,97.671875,93.015625,93.015625
12/19/2016,114.859375,112.921875,110.890625,108.578125,106.890625,104.328125,101.515625,98.171875,93.796875,93.796875
12/20/2016,114.859375,112.890625,110.859375,108.578125,106.796875,104.234375,101.453125,98.078125,93.640625,93.640625
12/21/2016,114.859375,112.921875,110.984375,108.640625,106.984375,104.421875,101.640625,98.328125,93.890625,93.890625
12/22/2016,114.859375,112.921875,110.859375,108.640625,106.953125,104.359375,101.578125,98.234375,93.796875,93.796875
12/23/2016,114.859375,112.890625,110.828125,108.578125,106.890625,104.328125,101.515625,98.171875,93.828125,93.828125
12/26/2016,114.859375,112.890625,110.828125,108.578125,106.890625,104.328125,101.515625,98.171875,93.828125,93.828125
12/27/2016,114.859375,112.828125,110.828125,108.546875,106.890625,104.328125,101.515625,98.203125,93.734375,93.734375
12/28/2016,114.859375,112.921875,110.953125,108.734375,107.078125,104.640625,101.921875,98.640625,94.296875,94.296875
12/29/2016,114.859375,113.015625,111.078125,108.859375,107.359375,104.921875,102.203125,99.015625,94.703125,94.703125
12/30/2016,114.859375,112.953125,111.046875,108.828125,107.390625,104.984375,102.328125,99.203125,95.109375,95.109375
1/2/2017,114.859375,112.953125,111.046875,108.828125,107.390625,104.984375,102.328125,99.203125,95.109375,95.109375
1/3/2017,115.171875,112.953125,111.046875,108.828125,107.453125,105.015625,102.359375,99.265625,94.890625,94.890625
1/4/2017,115.171875,113.015625,111.015625,108.796875,107.453125,105.015625,102.359375,99.234375,95.015625,95.015625
1/5/2017,115.171875,113.078125,111.234375,109.046875,107.796875,105.421875,102.890625,99.859375,95.703125,95.703125
1/6/2017,115.171875,113.015625,111.140625,109.046875,107.609375,105.171875,102.546875,99.390625,95.171875,95.171875
1/9/2017,115.171875,113.046875,111.234375,109.171875,107.734375,105.359375,102.734375,99.609375,95.390625,95.390625
1/10/2017,115.171875,113.046875,111.234375,109.171875,107.765625,105.390625,102.765625,99.609375,95.328125,95.328125
1/11/2017,115.171875,113.046875,111.234375,109.203125,107.796875,105.453125,102.859375,99.703125,95.453125,95.453125
1/12/2017,115.171875,113.046875,111.234375,109.203125,107.828125,105.328125,102.859375,99.671875,95.515625,95.515625
1/13/2017,115.171875,112.953125,111.296875,109.140625,107.515625,105.140625,102.546875,99.421875,95.203125,95.203125
1/16/2017,115.171875,112.953125,111.296875,109.140625,107.515625,105.140625,102.546875,99.421875,95.203125,95.203125
1/17/2017,114.859375,113.015625,111.171875,109.171875,107.765625,105.328125,102.796875,99.734375,95.578125,95.578125
1/18/2017,114.859375,112.796875,110.921875,108.921875,107.328125,104.796875,102.140625,98.921875,94.765625,94.765625
1/19/2017,114.859375,112.796875,111.015625,108.890625,107.265625,104.671875,101.953125,98.671875,94.484375,94.484375
1/20/2017,114.859375,112.859375,111.046875,108.984375,107.359375,104.796875,102.078125,98.859375,94.359375,94.359375
1/23/2017,114.859375,112.953125,111.109375,109.140625,107.609375,105.078125,102.421875,99.296875,95.046875,95.046875
1/24/2017,114.859375,112.953125,111.015625,108.828125,107.390625,104.765625,102.078125,98.859375,94.546875,94.546875
1/25/2017,114.859375,112.796875,110.921875,108.859375,107.265625,104.640625,101.890625,98.609375,94.265625,94.265625
1/26/2017,114.859375,112.796875,110.953125,108.890625,107.296875,104.703125,101.890625,98.609375,94.328125,94.328125
1/27/2017,114.859375,112.859375,111.015625,108.984375,107.390625,104.828125,102.046875,98.765625,94.515625,94.515625
1/30/2017,114.859375,113.140625,111.046875,108.984375,107.421875,104.796875,102.015625,98.765625,94.578125,94.578125
1/31/2017,114.859375,112.890625,111.078125,109.078125,107.515625,104.859375,102.140625,98.890625,94.765625,94.765625
2/1/2017,115.171875,112.859375,111.046875,109.015625,107.421875,104.828125,102.046875,98.796875,94.390625,94.390625
2/2/2017,115.171875,112.890625,111.078125,109.046875,107.515625,104.890625,102.109375,98.890625,94.703125,94.703125
2/3/2017,115.171875,112.890625,111.109375,109.078125,107.515625,104.921875,102.171875,98.921875,94.703125,94.703125
2/6/2017,115.171875,112.984375,111.234375,109.234375,107.703125,105.140625,102.515625,99.296875,95.171875,95.171875
2/7/2017,115.171875,112.984375,111.265625,109.359375,107.703125,105.203125,102.546875,99.390625,95.234375,95.234375
2/8/2017,115.171875,113.203125,111.296875,109.671875,107.921875,105.421875,102.859375,99.765625,95.671875,95.671875
2/9/2017,115.171875,113.140625,111.265625,109.484375,107.703125,105.203125,102.578125,99.421875,95.296875,95.296875
2/10/2017,114.859375,113.046875,111.296875,109.328125,107.609375,105.046875,102.359375,99.171875,94.953125,94.953125
2/13/2017,114.859375,113.015625,111.234375,109.359375,107.515625,104.921875,102.203125,98.984375,94.765625,94.765625
2/14/2017,114.859375,112.953125,111.171875,109.296875,107.359375,104.765625,102.046875,98.828125,94.640625,94.640625
2/15/2017,114.859375,112.921875,111.171875,109.171875,107.234375,104.609375,101.859375,98.578125,94.265625,94.265625
2/16/2017,114.859375,113.265625,111.234375,109.421875,107.359375,104.859375,102.171875,98.921875,94.515625,94.515625
2/17/2017,114.859375,113.046875,111.296875,109.484375,107.390625,104.953125,102.296875,99.078125,94.921875,94.921875
2/20/2017,114.859375,113.046875,111.296875,109.484375,107.390625,104.953125,102.296875,99.078125,94.921875,94.921875
2/21/2017,114.859375,113.015625,111.265625,109.453125,107.359375,104.890625,102.171875,98.921875,94.703125,94.703125
